RecordID,StreetID,Date,VehicleID,JobID,Grease
7580,5270,18/02/2011,21,4,FALSE
7581,5375,18/02/2011,21,4,FALSE
7582,6347,18/02/2011,4,39,FALSE
7583,6278,18/02/2011,4,39,FALSE
7584,6391,18/02/2011,6,25,FALSE
7585,4639,21/02/2011,5,4,FALSE
7586,5607,21/02/2011,5,19,FALSE
7587,5459,21/02/2011,9,29,FALSE
7588,6662,21/02/2011,4,39,FALSE
7589,6727,21/02/2011,3,1,FALSE
7590,7557,21/02/2011,12,39,FALSE
7591,7243,21/02/2011,12,39,FALSE
7592,7685,18/02/2011,9,6,TRUE
7593,6760,18/02/2011,9,1,FALSE
7594,7571,21/02/2011,8,1,FALSE
7595,6982,21/02/2011,9,5,FALSE
7596,7152,21/02/2011,10,1,FALSE
7597,7568,18/02/2011,12,39,FALSE
7598,8651,17/02/2011,9,1,FALSE
7599,6870,17/02/2011,9,22,FALSE
7600,7692,18/02/2011,10,1,FALSE
7601,7685,18/02/2011,13,2,FALSE
7602,8650,16/02/2011,9,1,FALSE
7603,7571,18/02/2011,8,1,FALSE
7604,6727,24/02/2011,3,1,FALSE
7605,5202,25/02/2011,21,4,FALSE
7606,5258,25/02/2011,21,4,FALSE
7607,5339,25/02/2011,21,4,FALSE
7608,5375,25/02/2011,21,4,FALSE
7609,5270,25/02/2011,21,4,FALSE
7610,6179,25/02/2011,21,17,FALSE
7611,5742,24/02/2011,4,4,FALSE
7612,5492,24/02/2011,4,39,FALSE
7613,5377,24/02/2011,4,39,FALSE
7614,5345,24/02/2011,4,39,FALSE
7615,4705,24/02/2011,4,39,FALSE
7616,5138,24/02/2011,4,39,FALSE
7617,8698,24/02/2011,4,39,FALSE
7618,6468,24/02/2011,4,25,FALSE
7619,5174,24/02/2011,4,39,FALSE
7620,8783,24/02/2011,16,23,FALSE
7621,8616,27/02/2011,13,25,FALSE
7622,6922,27/02/2011,13,25,FALSE
7623,6935,27/02/2011,13,25,FALSE
7624,6870,27/02/2011,9,5,TRUE
7625,6858,27/02/2011,10,5,TRUE
7626,7519,27/02/2011,10,1,FALSE
7627,6882,26/02/2011,8,5,TRUE
7628,4916,26/02/2011,8,2,FALSE
7629,5018,26/02/2011,8,2,FALSE
7630,8494,25/02/2011,10,1,FALSE
7631,7243,27/02/2011,12,39,FALSE
7632,6818,27/02/2011,12,25,FALSE
7633,7483,27/02/2011,12,25,FALSE
7634,8778,27/02/2011,13,17,FALSE
7635,7084,27/02/2011,8,1,FALSE
7636,7954,25/02/2011,8,25,FALSE
7637,6999,27/02/2011,9,1,FALSE
7638,7152,24/02/2011,10,1,FALSE
7639,7551,27/02/2011,12,39,FALSE
7640,6999,24/02/2011,9,1,FALSE
7641,8188,24/02/2011,8,25,FALSE
7642,7671,24/02/2011,8,22,FALSE
7643,8534,24/02/2011,8,2,FALSE
7644,6143,28/02/2011,6,17,FALSE
7645,6246,28/02/2011,5,2,FALSE
7646,6179,28/02/2011,9,1,FALSE
7647,6727,25/02/2011,3,1,FALSE
7648,5865,25/02/2011,4,39,FALSE
7649,6627,25/02/2011,4,25,FALSE
7650,5954,25/02/2011,4,39,FALSE
7651,5954,25/02/2011,4,25,FALSE
7652,5038,25/02/2011,4,39,FALSE
7653,6326,25/02/2011,4,39,FALSE
7654,6164,25/02/2011,4,39,FALSE
7655,6242,25/02/2011,4,39,FALSE
7656,5139,25/02/2011,9,1,FALSE
7657,5532,25/02/2011,9,19,FALSE
7658,4463,25/02/2011,9,10,FALSE
7659,6022,24/02/2011,9,7,FALSE
7660,6179,24/02/2011,9,1,FALSE
7661,5607,25/02/2011,21,19,FALSE
7662,5668,25/02/2011,16,23,FALSE
7663,6391,25/02/2011,6,25,FALSE
7664,8651,27/02/2011,7,1,FALSE
7665,7049,28/02/2011,12,39,FALSE
7666,7044,28/02/2011,12,39,FALSE
7667,8494,28/02/2011,13,17,FALSE
7668,6999,28/02/2011,9,1,FALSE
7669,6999,01/03/2011,9,1,FALSE
7670,7477,01/03/2011,12,39,FALSE
7671,7455,01/03/2011,12,39,FALSE
7672,7471,01/03/2011,12,39,FALSE
7673,7470,01/03/2011,12,39,FALSE
7674,7065,01/03/2011,12,39,FALSE
7675,7644,01/03/2011,12,25,FALSE
7676,5607,01/03/2011,10,7,FALSE
7677,6246,28/02/2011,8,2,FALSE
7678,8276,28/02/2011,8,22,FALSE
7679,8592,28/02/2011,8,22,FALSE
7680,7783,28/02/2011,8,1,FALSE
7681,6143,11/02/1930,6,17,FALSE
7682,5558,01/03/2011,5,39,FALSE
7683,6473,01/03/2011,5,25,FALSE
7684,6179,01/03/2011,9,1,FALSE
7685,6143,01/03/2011,3,1,FALSE
7686,6179,01/03/2011,3,1,FALSE
7687,6143,01/03/2011,21,17,FALSE
7688,8783,01/03/2011,16,23,FALSE
7689,4401,01/03/2011,16,16,FALSE
7690,6179,01/03/2011,6,17,FALSE
7691,8793,02/03/2011,5,16,FALSE
7692,4659,02/03/2011,5,4,FALSE
7693,5670,02/03/2011,5,4,FALSE
7694,4639,02/03/2011,5,4,FALSE
7695,4634,02/03/2011,5,25,FALSE
7696,5706,02/03/2011,5,25,FALSE
7697,4539,02/03/2011,3,7,FALSE
7698,5696,02/03/2011,16,16,FALSE
7699,8783,02/03/2011,16,23,FALSE
7700,4773,02/03/2011,16,23,FALSE
7701,6179,02/03/2011,9,1,FALSE
7702,6179,02/03/2011,21,17,FALSE
7703,7084,01/03/2011,8,1,FALSE
7704,7462,01/03/2011,8,22,FALSE
7705,7837,01/03/2011,8,1,FALSE
7706,7903,01/03/2011,8,1,FALSE
7707,8608,02/03/2011,14,19,FALSE
7708,6829,02/03/2011,14,4,FALSE
7709,6813,02/03/2011,14,4,FALSE
7710,6836,02/03/2011,14,4,FALSE
7711,6999,02/03/2011,9,1,FALSE
7712,7288,02/03/2011,12,39,FALSE
7713,7439,02/03/2011,12,39,FALSE
7714,7448,02/03/2011,12,39,FALSE
7715,5451,02/03/2011,10,1,FALSE
7716,4539,03/03/2011,3,7,FALSE
7717,5061,03/03/2011,3,6,TRUE
7718,4579,03/03/2011,5,25,FALSE
7719,4925,03/03/2011,5,39,FALSE
7720,5240,03/03/2011,16,23,FALSE
7721,5128,03/03/2011,16,16,FALSE
7722,5370,03/03/2011,16,23,FALSE
7723,6179,03/03/2011,21,17,FALSE
7724,6179,03/03/2011,9,1,FALSE
7725,6143,03/03/2011,6,17,FALSE
7726,5148,10/03/2011,9,1,FALSE
7727,4501,10/03/2011,9,1,FALSE
7728,4501,10/03/2011,9,6,TRUE
7729,5656,10/03/2011,9,2,FALSE
7730,8783,10/03/2011,5,25,FALSE
7731,5417,10/03/2011,6,2,FALSE
7732,5841,10/03/2011,6,19,FALSE
7733,5815,10/03/2011,6,11,FALSE
7734,6727,10/03/2011,3,1,FALSE
7735,5470,10/03/2011,3,1,FALSE
7736,5856,10/03/2011,16,23,FALSE
7737,8783,10/03/2011,16,23,FALSE
7738,7071,09/03/2011,9,2,FALSE
7739,7368,09/03/2011,9,22,FALSE
7740,7845,09/03/2011,9,2,FALSE
7741,8643,09/03/2011,11,17,FALSE
7742,8797,09/03/2011,10,7,FALSE
7743,4501,09/03/2011,9,1,FALSE
7744,4501,09/03/2011,9,1,FALSE
7745,4639,09/03/2011,5,4,FALSE
7746,4646,09/03/2011,5,19,FALSE
7747,6727,09/03/2011,3,5,TRUE
7748,5812,09/03/2011,4,39,FALSE
7749,5148,09/03/2011,4,39,FALSE
7750,5148,09/03/2011,4,39,FALSE
7751,5373,09/03/2011,4,4,FALSE
7752,4773,10/03/2011,16,23,FALSE
7753,7084,04/03/2011,8,1,FALSE
7754,7816,04/03/2011,7,22,FALSE
7755,6999,04/03/2011,9,1,FALSE
7756,8643,04/03/2011,11,17,FALSE
7757,8415,03/03/2011,8,1,FALSE
7758,7792,03/03/2011,8,2,FALSE
7759,5200,04/03/2011,10,1,FALSE
7760,7697,02/03/2011,8,1,FALSE
7761,7084,02/03/2011,8,1,FALSE
7762,6989,03/03/2011,9,5,TRUE
7763,7395,06/03/2011,12,39,FALSE
7764,7393,06/03/2011,12,38,FALSE
7765,7441,06/03/2011,12,39,FALSE
7766,7431,06/03/2011,12,39,FALSE
7767,4463,08/03/2011,9,1,FALSE
7768,5099,08/03/2011,9,2,FALSE
7769,4671,08/03/2011,1,22,FALSE
7770,4785,08/03/2011,1,22,FALSE
7771,4798,08/03/2011,1,1,FALSE
7772,5567,08/03/2011,1,1,FALSE
7773,5459,08/03/2011,1,1,FALSE
7774,5459,07/03/2011,1,1,FALSE
7775,6727,,3,5,TRUE
7776,4663,09/03/2011,16,23,FALSE
7777,4663,08/03/2011,16,23,FALSE
7778,7071,08/03/2011,11,2,FALSE
7779,7585,08/03/2011,9,2,FALSE
7780,5367,08/03/2011,9,1,FALSE
7781,5760,08/03/2011,10,1,FALSE
7782,5727,07/03/2011,10,7,FALSE
7783,8109,07/03/2011,11,39,FALSE
7784,8494,07/03/2011,11,17,FALSE
7785,8082,07/03/2011,11,25,FALSE
7786,7585,07/03/2011,9,2,FALSE
7787,6727,06/03/2011,3,,FALSE
7788,6143,04/03/2011,9,10,FALSE
7789,5099,04/03/2011,9,2,FALSE
7790,6552,06/03/2011,9,1,FALSE
7791,5812,06/03/2011,9,1,FALSE
7792,5095,04/03/2011,3,22,FALSE
7793,5668,04/03/2011,16,23,FALSE
7794,8783,04/03/2011,16,23,FALSE
7795,5696,04/03/2011,16,15,FALSE
7796,6190,04/03/2011,4,25,FALSE
7797,4463,07/03/2011,9,2,FALSE
7798,6727,07/03/2011,3,1,FALSE
7799,4785,07/03/2011,5,25,FALSE
7800,6279,06/03/2011,1,1,FALSE
7801,7731,06/03/2011,1,1,FALSE
7802,5451,06/03/2011,1,22,FALSE
7803,4501,05/03/2011,1,1,FALSE
7804,5880,05/03/2011,1,22,FALSE
7805,5812,05/03/2011,1,1,FALSE
7806,7585,10/03/2011,9,2,FALSE
7807,8494,10/03/2011,10,1,FALSE
7808,6865,10/03/2011,12,25,FALSE
7809,7851,10/03/2011,13,25,FALSE
7810,7519,12/03/2011,9,10,FALSE
7811,5345,12/03/2011,9,2,FALSE
7812,5227,12/03/2011,9,6,TRUE
7813,8484,12/03/2011,9,10,FALSE
7814,7171,13/03/2011,11,25,FALSE
7815,6772,13/03/2011,11,2,FALSE
7816,8571,11/03/2011,11,2,FALSE
7817,5638,11/03/2011,13,4,FALSE
7818,7790,11/03/2011,13,17,FALSE
7819,6805,11/03/2011,13,25,FALSE
7820,7661,11/03/2011,10,1,FALSE
7821,7909,11/03/2011,9,1,FALSE
7822,7112,13/03/2011,10,1,FALSE
7823,4938,11/03/2011,5,25,FALSE
7824,5696,11/03/2011,16,23,FALSE
7825,8783,11/03/2011,16,18,FALSE
7826,8571,11/03/2011,9,25,FALSE
7827,7685,11/03/2011,9,2,FALSE
7828,4969,11/03/2011,21,4,FALSE
7829,4773,11/03/2011,21,4,FALSE
7830,4780,11/03/2011,21,4,FALSE
7831,4611,11/03/2011,21,4,FALSE
7832,4659,11/03/2011,21,4,FALSE
7833,4639,11/03/2011,21,4,FALSE
7834,4659,11/03/2011,21,4,FALSE
7835,5682,11/03/2011,21,4,FALSE
7836,5706,11/03/2011,21,4,FALSE
7837,5583,11/03/2011,21,4,FALSE
7838,5586,11/03/2011,21,4,FALSE
7839,5607,11/03/2011,21,4,FALSE
7840,5612,11/03/2011,21,4,FALSE
7841,5612,11/03/2011,21,4,FALSE
7842,5607,11/03/2011,21,4,FALSE
7843,5509,11/03/2011,21,4,FALSE
7844,5516,11/03/2011,21,4,FALSE
7845,5202,11/03/2011,21,4,FALSE
7846,4463,14/03/2011,9,1,FALSE
7847,6727,14/03/2011,3,1,FALSE
7848,5470,14/03/2011,3,1,FALSE
7849,5851,14/03/2011,16,23,FALSE
7850,5454,14/03/2011,16,23,FALSE
7851,8783,14/03/2011,16,23,FALSE
7852,6727,11/03/2011,16,1,FALSE
7853,6071,15/03/2011,1,10,FALSE
7854,5240,15/03/2011,1,8,FALSE
7855,5260,15/03/2011,1,22,FALSE
7856,5112,15/03/2011,1,1,FALSE
7857,5558,15/03/2011,9,1,FALSE
7858,4501,15/03/2011,9,,FALSE
7859,4611,15/03/2011,5,4,FALSE
7860,4638,15/03/2011,5,18,FALSE
7861,4989,15/03/2011,6,25,FALSE
7862,5851,15/03/2011,16,23,FALSE
7863,8783,15/03/2011,16,23,FALSE
7864,5706,14/03/2011,1,8,FALSE
7865,6772,14/03/2011,1,1,FALSE
7866,5308,10/03/2011,1,1,FALSE
7867,4790,10/03/2011,1,1,FALSE
7868,5417,10/03/2011,1,2,FALSE
7869,4702,11/03/2011,1,8,FALSE
7870,4796,11/03/2011,1,22,FALSE
7871,5417,11/03/2011,1,1,FALSE
7872,5308,09/03/2011,1,1,FALSE
7873,6256,09/03/2011,1,7,FALSE
7874,7790,15/03/2011,13,17,FALSE
7875,5638,15/03/2011,13,4,FALSE
7876,6989,15/03/2011,9,10,FALSE
7877,7909,15/03/2011,9,1,FALSE
7878,7633,15/03/2011,9,1,FALSE
7879,6847,13/03/2011,9,5,TRUE
7880,8387,13/03/2011,9,33,FALSE
7881,6772,13/03/2011,9,6,TRUE
7882,8088,14/03/2011,13,2,FALSE
7883,7685,14/03/2011,13,2,FALSE
7884,7685,14/03/2011,10,2,FALSE
7885,8494,14/03/2011,11,17,FALSE
7886,8387,14/03/2011,9,1,FALSE
7887,8088,14/03/2011,9,1,FALSE
7888,7084,14/03/2011,9,1,FALSE
7889,6858,13/03/2011,10,5,TRUE
7890,6876,13/03/2011,10,5,TRUE
7891,7685,15/03/2011,10,5,TRUE
7892,6234,16/03/2011,1,22,FALSE
7893,5112,16/03/2011,1,1,FALSE
7894,6217,16/03/2011,1,22,FALSE
7895,6071,16/03/2011,1,4,FALSE
7896,4501,16/03/2011,19,1,FALSE
7897,4449,16/03/2011,19,6,TRUE
7898,5851,16/03/2011,16,23,FALSE
7899,4631,16/03/2011,16,23,FALSE
7900,8783,16/03/2011,16,23,FALSE
7901,6414,16/03/2011,4,25,FALSE
7902,5292,16/03/2011,4,25,FALSE
7903,4482,18/03/2011,9,1,FALSE
7904,4639,18/03/2011,5,4,FALSE
7905,4634,18/03/2011,5,25,FALSE
7906,5851,18/03/2011,16,23,FALSE
7907,8783,18/03/2011,16,23,FALSE
7908,6727,18/03/2011,3,1,FALSE
7909,5815,19/03/2011,3,7,FALSE
7910,6727,19/03/2011,3,5,TRUE
7911,6772,18/03/2011,1,1,FALSE
7912,5384,18/03/2011,1,22,FALSE
7913,5812,20/03/2011,9,1,FALSE
7914,6727,20/03/2011,3,6,TRUE
7915,5841,19/03/2011,5,19,FALSE
7916,8365,20/03/2011,5,2,FALSE
7917,8643,16/03/2011,11,17,FALSE
7918,7704,16/03/2011,13,2,FALSE
7919,7909,16/03/2011,9,1,FALSE
7920,7704,16/03/2011,9,2,FALSE
7921,8571,16/03/2011,9,2,FALSE
7922,7783,18/03/2011,9,6,TRUE
7923,7909,18/03/2011,9,1,FALSE
7924,6261,16/03/2011,10,5,TRUE
7925,8303,18/03/2011,11,25,FALSE
7926,6179,21/03/2011,3,22,FALSE
7927,6291,21/03/2011,4,2,FALSE
7928,8802,21/03/2011,21,4,FALSE
7929,5988,21/03/2011,21,4,FALSE
7930,5988,21/03/2011,21,4,FALSE
7931,5988,21/03/2011,21,4,FALSE
7932,5415,21/03/2011,21,4,FALSE
7933,5502,21/03/2011,21,4,FALSE
7934,5530,21/03/2011,21,4,FALSE
7935,5513,21/03/2011,21,4,FALSE
7936,5504,21/03/2011,21,4,FALSE
7937,5516,21/03/2011,21,4,FALSE
7938,5583,21/03/2011,21,4,FALSE
7939,6210,21/03/2011,21,4,FALSE
7940,6190,21/03/2011,21,4,FALSE
7941,6249,21/03/2011,21,4,FALSE
7942,6209,21/03/2011,21,4,FALSE
7943,5243,21/03/2011,21,4,FALSE
7944,5202,21/03/2011,21,4,FALSE
7945,4546,21/03/2011,9,1,FALSE
7946,8494,21/03/2011,11,17,FALSE
7947,8453,21/03/2011,11,2,FALSE
7948,7790,21/03/2011,13,17,FALSE
7949,5638,21/03/2011,12,4,FALSE
7950,7909,21/03/2011,9,1,FALSE
7951,7633,21/03/2011,9,33,FALSE
7952,7903,21/03/2011,15,1,FALSE
7953,5688,23/03/2011,21,4,FALSE
7954,5872,23/03/2011,21,4,FALSE
7955,5872,23/03/2011,21,4,FALSE
7956,5731,23/03/2011,21,3,FALSE
7957,5258,23/03/2011,21,4,FALSE
7958,5339,23/03/2011,21,4,FALSE
7959,5375,23/03/2011,21,4,FALSE
7960,4396,23/03/2011,16,23,FALSE
7961,5088,23/03/2011,9,22,FALSE
7962,5815,23/03/2011,9,7,FALSE
7963,8627,23/03/2011,9,2,FALSE
7964,7633,23/03/2011,9,1,FALSE
7965,7903,23/03/2011,9,25,FALSE
7966,7903,23/03/2011,9,1,FALSE
7967,8643,23/03/2011,11,17,FALSE
7968,8453,22/03/2011,9,2,FALSE
7969,7903,22/03/2011,9,22,FALSE
7970,4710,24/03/2011,9,1,FALSE
7971,5706,24/03/2011,9,1,FALSE
7972,4702,26/03/2011,21,16,FALSE
7973,5612,26/03/2011,21,4,FALSE
7974,7658,25/03/2011,13,17,FALSE
7975,7790,25/03/2011,13,17,FALSE
7976,5638,25/03/2011,13,4,FALSE
7977,7617,25/03/2011,9,10,FALSE
7978,7903,25/03/2011,9,1,FALSE
7979,7084,25/03/2011,8,1,FALSE
7980,7685,25/03/2011,10,5,TRUE
7981,6858,27/03/2011,10,5,TRUE
7982,7658,23/03/2011,13,17,FALSE
7983,7310,23/03/2011,13,25,FALSE
7984,6847,27/03/2011,9,2,FALSE
7985,7671,26/03/2011,8,22,FALSE
7986,7519,26/03/2011,8,5,TRUE
7987,7658,26/03/2011,8,17,FALSE
7988,7671,26/03/2011,8,22,FALSE
7989,7834,26/03/2011,8,6,TRUE
7990,8484,27/03/2011,8,1,FALSE
7991,8484,27/03/2011,8,22,FALSE
7992,7834,27/03/2011,8,2,FALSE
7993,7617,24/03/2011,9,10,FALSE
7994,8575,24/03/2011,9,10,FALSE
7995,7903,24/03/2011,9,1,FALSE
7996,7084,24/03/2011,8,1,FALSE
7997,6279,20/03/2011,1,1,FALSE
7998,6727,20/03/2011,1,1,FALSE
7999,8365,20/03/2011,1,2,FALSE
8000,5389,21/03/2011,1,1,FALSE
8001,5754,21/03/2011,1,1,FALSE
8002,4396,22/03/2011,16,23,FALSE
8003,4401,22/03/2011,16,16,FALSE
8004,4969,22/03/2011,21,4,FALSE
8005,4773,22/03/2011,21,4,FALSE
8006,4780,22/03/2011,21,4,FALSE
8007,4611,22/03/2011,21,4,FALSE
8008,4659,22/03/2011,21,4,FALSE
8009,4659,22/03/2011,21,4,FALSE
8010,4639,22/03/2011,21,4,FALSE
8011,5586,22/03/2011,21,4,FALSE
8012,5706,22/03/2011,21,4,FALSE
8013,5682,22/03/2011,21,4,FALSE
8014,5583,22/03/2011,21,4,FALSE
8015,4702,22/03/2011,21,4,FALSE
8016,5607,22/03/2011,21,4,FALSE
8017,5612,22/03/2011,21,4,FALSE
8018,5612,22/03/2011,21,4,FALSE
8019,5564,22/03/2011,21,4,FALSE
8020,4787,22/03/2011,21,4,FALSE
8021,4706,22/03/2011,21,4,FALSE
8022,7790,28/03/2011,13,17,FALSE
8023,4884,28/03/2011,9,10,FALSE
8024,5613,23/03/2011,9,22,FALSE
8025,5446,28/03/2011,9,22,FALSE
8026,5409,28/03/2011,9,22,FALSE
8027,5575,28/03/2011,9,22,FALSE
8028,5316,28/03/2011,4,39,FALSE
8029,6380,28/03/2011,1,1,FALSE
8030,6444,28/03/2011,1,22,FALSE
8031,5746,28/03/2011,1,22,FALSE
8032,4661,25/03/2011,9,22,FALSE
8033,5712,25/03/2011,9,1,FALSE
8034,6452,25/03/2011,4,2,FALSE
8035,5084,22/03/2011,1,2,FALSE
8036,6261,22/03/2011,1,2,FALSE
8037,5062,22/03/2011,1,22,FALSE
8038,5453,22/03/2011,1,2,FALSE
8039,4449,23/03/2011,1,2,FALSE
8040,5058,23/03/2011,1,22,FALSE
8041,4449,24/03/2011,1,2,FALSE
8042,6446,25/03/2011,1,2,FALSE
8043,5859,25/03/2011,1,1,FALSE
8044,4449,25/03/2011,1,10,FALSE
8045,5084,25/03/2011,1,1,FALSE
8046,7225,28/03/2011,9,1,FALSE
8047,6999,28/03/2011,9,10,FALSE
8048,5061,28/03/2011,9,6,TRUE
8049,8494,24/03/2011,11,17,FALSE
8050,5432,29/03/2011,10,1,FALSE
8051,,,,,FALSE
8052,7840,29/03/2011,9,1,FALSE
8053,7794,29/03/2011,9,1,FALSE
8054,8453,29/03/2011,9,2,FALSE
8055,5175,29/03/2011,9,2,FALSE
8056,7834,30/03/2011,8,2,FALSE
8057,7914,30/03/2011,11,2,FALSE
8058,8643,30/03/2011,11,17,FALSE
8059,5412,30/03/2011,2,2,FALSE
8060,5513,30/03/2011,2,1,FALSE
8061,5995,30/03/2011,1,1,FALSE
8062,5874,30/03/2011,1,1,FALSE
8063,4449,30/03/2011,1,2,FALSE
8064,6190,29/03/2011,1,1,FALSE
8065,4938,29/03/2011,1,1,FALSE
8066,5995,29/03/2011,1,1,FALSE
8067,4449,29/03/2011,1,1,FALSE
8068,5577,30/03/2011,5,25,FALSE
8069,7834,31/03/2011,8,1,FALSE
8070,7963,31/03/2011,8,2,FALSE
8071,7925,31/03/2011,8,2,FALSE
8072,6960,31/03/2011,11,2,FALSE
8073,7963,31/03/2011,12,2,FALSE
8074,7911,31/03/2011,13,2,FALSE
8075,6723,31/03/2011,4,2,FALSE
8076,5607,31/03/2011,6,7,TRUE
8077,5207,31/03/2011,2,22,FALSE
8078,5607,31/03/2011,2,33,FALSE
8079,5607,31/03/2011,2,5,TRUE
8080,5696,31/03/2011,16,16,FALSE
8081,8783,31/03/2011,16,16,FALSE
8082,4663,31/03/2011,16,23,FALSE
8083,5084,05/04/2011,3,40,FALSE
8084,5557,05/04/2011,3,2,FALSE
8085,4985,05/04/2011,16,16,FALSE
8086,5304,05/04/2011,16,16,FALSE
8087,8783,05/04/2011,16,23,FALSE
8088,5454,05/04/2011,16,23,FALSE
8089,5532,05/04/2011,5,19,FALSE
8090,6552,05/04/2011,9,1,FALSE
8091,6793,04/04/2011,5,25,FALSE
8092,5437,04/04/2011,5,25,FALSE
8093,4489,04/04/2011,5,25,FALSE
8094,5235,04/03/2011,9,2,FALSE
8095,6056,04/03/2011,9,2,FALSE
8096,5797,04/04/2011,10,1,FALSE
8097,7834,04/04/2011,8,1,FALSE
8098,7834,04/04/2011,8,1,FALSE
8099,7834,04/04/2011,8,22,FALSE
8100,7828,04/04/2011,13,25,FALSE
8101,7790,04/04/2011,13,17,FALSE
8102,5638,04/04/2011,13,4,FALSE
8103,7692,04/04/2011,13,4,FALSE
8104,8494,04/04/2011,11,17,FALSE
8105,6270,04/04/2011,14,4,FALSE
8106,5979,04/04/2011,3,2,FALSE
8107,6079,04/04/2011,3,2,FALSE
8108,6552,04/04/2011,3,,FALSE
8109,5995,04/04/2011,1,1,FALSE
8110,5912,04/04/2011,1,1,FALSE
8111,5706,04/04/2011,1,8,FALSE
8112,4702,04/04/2011,1,8,FALSE
8113,6273,04/04/2011,4,25,FALSE
8114,5696,04/04/2011,16,16,FALSE
8115,5995,31/03/2011,1,1,FALSE
8116,4449,31/03/2011,1,10,FALSE
8117,5084,31/03/2011,1,1,FALSE
8118,6723,31/03/2011,1,2,FALSE
8119,6723,01/04/2011,1,10,FALSE
8120,5995,01/04/2011,1,1,FALSE
8121,4449,01/04/2011,1,10,FALSE
8122,5995,03/04/2011,1,1,FALSE
8123,6723,03/04/2011,1,1,FALSE
8124,4449,03/04/2011,1,10,FALSE
8125,4428,03/04/2011,1,1,FALSE
8126,4918,03/03/2011,9,2,FALSE
8127,5235,03/03/2011,9,2,FALSE
8128,4867,03/03/2011,9,2,FALSE
8129,7936,03/03/2011,9,22,FALSE
8130,5988,03/04/2011,3,22,FALSE
8131,5872,03/04/2011,3,1,FALSE
8132,5381,02/04/2011,6,25,FALSE
8133,4449,02/04/2011,9,10,FALSE
8134,5912,02/04/2011,9,1,FALSE
8135,7993,02/04/2011,9,1,FALSE
8136,5227,02/04/2011,9,2,FALSE
8137,5227,01/04/2011,6,2,FALSE
8138,5727,01/04/2011,16,25,FALSE
8139,4401,01/04/2011,16,16,FALSE
8140,8783,01/04/2011,16,23,FALSE
8141,5227,01/04/2011,4,2,FALSE
8142,4721,01/04/2011,4,39,FALSE
8143,5728,01/04/2011,4,39,FALSE
8144,5763,01/04/2011,4,39,FALSE
8145,5432,01/04/2011,3,21,FALSE
8146,5220,01/04/2011,3,22,FALSE
8147,5333,01/04/2011,9,22,FALSE
8148,5214,01/04/2011,9,22,FALSE
8149,5211,01/04/2011,9,22,FALSE
8150,6060,01/04/2011,9,22,FALSE
8151,6380,22/03/2011,3,1,FALSE
8152,6357,22/03/2011,3,2,FALSE
8153,8803,03/04/2011,6,2,FALSE
8154,7265,03/04/2011,6,2,FALSE
8155,7648,03/04/2011,6,25,FALSE
8156,7790,01/04/2011,10,1,FALSE
8157,7957,01/04/2011,8,22,FALSE
8158,7514,01/04/2011,8,1,FALSE
8159,7790,01/04/2011,13,17,FALSE
8160,5638,01/04/2011,13,4,FALSE
8161,8778,01/04/2011,11,4,FALSE
8162,7614,31/03/2011,9,2,FALSE
8163,8143,30/03/2011,9,2,FALSE
8164,7084,31/03/2011,9,1,FALSE
8165,8727,31/03/2011,9,1,FALSE
8166,5808,30/03/2011,9,22,FALSE
8167,7895,30/03/2011,9,2,FALSE
8168,5797,05/04/2011,10,7,FALSE
8169,7524,05/04/2011,13,2,FALSE
8170,6738,05/04/2011,13,1,FALSE
8171,7692,05/04/2011,13,4,FALSE
8172,7593,05/04/2011,8,1,FALSE
8173,7617,05/04/2011,8,22,FALSE
8174,7224,07/04/2011,8,1,FALSE
8175,7824,07/04/2011,8,1,FALSE
8176,5995,06/04/2011,1,1,FALSE
8177,6723,06/04/2011,1,1,FALSE
8178,6397,06/04/2011,1,1,FALSE
8179,6397,06/04/2011,1,1,FALSE
8180,5557,06/04/2011,3,10,FALSE
8181,7265,06/04/2011,3,1,FALSE
8182,6480,06/04/2011,3,1,FALSE
8183,5975,06/04/2011,4,25,FALSE
8184,6273,06/04/2011,4,25,FALSE
8185,6273,06/04/2011,4,25,FALSE
8186,5054,06/04/2011,4,39,FALSE
8187,5304,06/04/2011,4,25,FALSE
8188,5045,06/04/2011,4,25,FALSE
8189,5423,06/04/2011,4,25,FALSE
8190,5454,06/04/2011,16,23,FALSE
8191,7798,06/04/2011,8,1,FALSE
8192,7798,06/04/2011,8,22,FALSE
8193,7925,06/04/2011,8,2,FALSE
8194,5432,06/04/2011,10,1,FALSE
8195,8778,06/04/2011,12,17,FALSE
8196,4969,06/04/2011,21,4,FALSE
8197,4773,06/04/2011,21,4,FALSE
8198,4780,06/04/2011,21,4,FALSE
8199,4611,06/04/2011,21,4,FALSE
8200,4659,06/04/2011,21,4,FALSE
8201,4659,06/04/2011,21,4,FALSE
8202,5583,06/04/2011,21,4,FALSE
8203,5586,06/04/2011,21,4,FALSE
8204,5706,06/04/2011,21,4,FALSE
8205,5682,06/04/2011,21,4,FALSE
8206,5583,06/04/2011,21,4,FALSE
8207,5607,06/04/2011,21,4,FALSE
8208,5612,06/04/2011,21,4,FALSE
8209,5612,06/04/2011,21,4,FALSE
8210,5607,06/04/2011,20,4,FALSE
8211,5530,06/04/2011,21,4,FALSE
8212,5516,06/04/2011,21,4,FALSE
8213,5504,06/04/2011,21,4,FALSE
8214,5688,06/04/2011,21,4,FALSE
8215,5872,06/04/2011,21,4,FALSE
